date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:57	29027/29027	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/work.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/work.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:57	24461/24461	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/capturing-moments.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/capturing-moments.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:58	24669/24669	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/blogs.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/blogs.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:58	44959/44959	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:58%20GMT	https://www.technorizen.com/hire-professionals/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/hire-professionals/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:58	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:47:58%20GMT	https://www.technorizen.com/csr/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/csr/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:58	50184/50184	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:58%20GMT	https://www.technorizen.com/work/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/work/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:59	45121/45121	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:59%20GMT	https://www.technorizen.com/about/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/about/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:59	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:47:59%20GMT	https://www.technorizen.com/${t.dataset.lazySrc}	/Users/ravindrapal/websites/aaaa/www.technorizen.com/${t.dataset.lazySrc}.html	(from https://cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox.umd.js)
10:17:59	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:47:59%20GMT	https://www.technorizen.com/sitemap/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/sitemap/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:59	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:47:59%20GMT	https://www.technorizen.com/${r}	/Users/ravindrapal/websites/aaaa/www.technorizen.com/${r}	(from https://cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox.umd.js)
10:18:01	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:47:59%20GMT	https://www.technorizen.com/faq/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/faq/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:18:01	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:00%20GMT	https://www.technorizen.com/terms-conditions/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/terms-conditions/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:18:01	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:00%20GMT	https://www.technorizen.com/privacy-policy/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/privacy-policy/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:18:01	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:00%20GMT	https://www.technorizen.com/team/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/team/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:18:01	39543/39543	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:01%20GMT	https://www.technorizen.com/contact/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/contact/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:18:02	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:02%20GMT	https://www.technorizen.com/public/public/html/web/images/banner2.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/banner2.webp	(from https://www.technorizen.com/public/)
10:18:02	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:02%20GMT	https://www.technorizen.com/public/public/html/web/images/favicon.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/favicon.png	(from https://www.technorizen.com/public/)
10:18:03	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:03%20GMT	https://www.technorizen.com/public/public/html/web/style.css	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/style.css	(from https://www.technorizen.com/public/)
10:18:03	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202026%2004:48:03%20GMT	https://www.technorizen.com/public	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public	(from https://www.technorizen.com/public/)
10:18:04	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:04%20GMT	https://www.technorizen.com/public/public/html/web/images/logo.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/logo.png	(from https://www.technorizen.com/public/)
10:18:04	58760/58760	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:04%20GMT	https://www.technorizen.com/public/ai-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ai-development.html	(from https://www.technorizen.com/public/)
10:18:05	54446/54446	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:05%20GMT	https://www.technorizen.com/public/agentic-ai-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/agentic-ai-development.html	(from https://www.technorizen.com/public/)
10:18:05	44472/44472	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:05%20GMT	https://www.technorizen.com/public/ai-agent-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ai-agent-development.html	(from https://www.technorizen.com/public/)
10:18:05	49199/49199	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:05%20GMT	https://www.technorizen.com/public/generative-ai-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/generative-ai-development.html	(from https://www.technorizen.com/public/)
10:18:06	49208/49208	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:06%20GMT	https://www.technorizen.com/public/ai-powered-mobile-app-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ai-powered-mobile-app-development.html	(from https://www.technorizen.com/public/)
10:18:06	49242/49242	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:06%20GMT	https://www.technorizen.com/public/ai-chatbot-development-company	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ai-chatbot-development-company.html	(from https://www.technorizen.com/public/)
10:18:06	55263/55263	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:06%20GMT	https://www.technorizen.com/public/ai-consulting	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ai-consulting.html	(from https://www.technorizen.com/public/)
10:18:07	57531/57531	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:07%20GMT	https://www.technorizen.com/public/generative-ai-consulting	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/generative-ai-consulting.html	(from https://www.technorizen.com/public/)
10:18:07	57656/57656	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:07%20GMT	https://www.technorizen.com/public/azure-ai-consulting	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/azure-ai-consulting.html	(from https://www.technorizen.com/public/)
10:18:07	47006/47006	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:07%20GMT	https://www.technorizen.com/public/prompt-engineering	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/prompt-engineering.html	(from https://www.technorizen.com/public/)
10:18:08	46311/46311	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:08%20GMT	https://www.technorizen.com/public/ml-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ml-development.html	(from https://www.technorizen.com/public/)
10:18:08	46018/46018	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:08%20GMT	https://www.technorizen.com/public/llm-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/llm-development.html	(from https://www.technorizen.com/public/)
10:18:08	46117/46117	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:08%20GMT	https://www.technorizen.com/public/rag-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/rag-development.html	(from https://www.technorizen.com/public/)
10:18:09	46193/46193	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:09%20GMT	https://www.technorizen.com/public/generative-ai-integration	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/generative-ai-integration.html	(from https://www.technorizen.com/public/)
10:18:09	46339/46339	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:09%20GMT	https://www.technorizen.com/public/artificial-intelligence-automation	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/artificial-intelligence-automation.html	(from https://www.technorizen.com/public/)
10:18:09	46179/46179	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:09%20GMT	https://www.technorizen.com/public/workflow-automation-services	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/workflow-automation-services.html	(from https://www.technorizen.com/public/)
10:18:10	46525/46525	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:10%20GMT	https://www.technorizen.com/public/ai-workflow-automation-services	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ai-workflow-automation-services.html	(from https://www.technorizen.com/public/)
10:18:10	46097/46097	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:10%20GMT	https://www.technorizen.com/public/low-code-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/low-code-development.html	(from https://www.technorizen.com/public/)
10:18:11	45927/45927	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:10%20GMT	https://www.technorizen.com/public/no-code-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/no-code-development.html	(from https://www.technorizen.com/public/)
10:18:11	46391/46391	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:11%20GMT	https://www.technorizen.com/public/vibe-coding-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/vibe-coding-development.html	(from https://www.technorizen.com/public/)
10:18:11	56002/56002	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:11%20GMT	https://www.technorizen.com/public/ai-staffing	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ai-staffing.html	(from https://www.technorizen.com/public/)
10:18:12	45527/45527	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:11%20GMT	https://www.technorizen.com/public/about	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/about.html	(from https://www.technorizen.com/public/)
10:18:12	39949/39949	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:12%20GMT	https://www.technorizen.com/public/contact	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/contact.html	(from https://www.technorizen.com/public/)
10:18:12	65443/65443	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:12%20GMT	https://www.technorizen.com/public/web-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/web-development.html	(from https://www.technorizen.com/public/)
10:18:13	76894/76894	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:12%20GMT	https://www.technorizen.com/public/mobile-app-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/mobile-app-development.html	(from https://www.technorizen.com/public/)
10:18:13	61697/61697	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:13%20GMT	https://www.technorizen.com/public/blockchain-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blockchain-development.html	(from https://www.technorizen.com/public/)
10:18:13	63115/63115	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:13%20GMT	https://www.technorizen.com/public/it-software-consultancy	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/it-software-consultancy.html	(from https://www.technorizen.com/public/)
10:18:14	67086/67086	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:13%20GMT	https://www.technorizen.com/public/ui-ux-design	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ui-ux-design.html	(from https://www.technorizen.com/public/)
10:18:14	59217/59217	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:14%20GMT	https://www.technorizen.com/public/ecommerce-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ecommerce-development.html	(from https://www.technorizen.com/public/)
10:18:14	58359/58359	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:14%20GMT	https://www.technorizen.com/public/devops-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/devops-development.html	(from https://www.technorizen.com/public/)
10:18:15	64812/64812	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:15%20GMT	https://www.technorizen.com/public/ai-ml-development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/ai-ml-development.html	(from https://www.technorizen.com/public/)
10:18:15	45365/45365	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:15%20GMT	https://www.technorizen.com/public/hire-professionals	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/hire-professionals.html	(from https://www.technorizen.com/public/)
10:18:15	50681/50681	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:15%20GMT	https://www.technorizen.com/public/work	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/work.html	(from https://www.technorizen.com/public/)
10:18:16	50351/50351	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:16%20GMT	https://www.technorizen.com/public/capturing-moments	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/capturing-moments.html	(from https://www.technorizen.com/public/)
10:18:16	45101/45101	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:48:16%20GMT	https://www.technorizen.com/public/blogs	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/blogs.html	(from https://www.technorizen.com/public/)
10:18:16	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:16%20GMT	https://www.technorizen.com/public/public/html/web/%22https://www.raysteedsinfotech.com/images/Homebanner/banner-bg.webp%22	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/_https_/www.raysteedsinfotech.com/images/Homebanner/banner-bg.webp_	(from https://www.technorizen.com/public/)
10:18:17	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:17%20GMT	https://www.technorizen.com/public/public/html/web/images/ai.gif	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/ai.gif	(from https://www.technorizen.com/public/)
10:18:18	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:17%20GMT	https://www.technorizen.com/public/public/html/web/images/banner3.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/banner3.jpg	(from https://www.technorizen.com/public/)
10:18:18	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:18%20GMT	https://www.technorizen.com/public/public/html/web/images/banner4.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/banner4.png	(from https://www.technorizen.com/public/)
10:18:19	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:19%20GMT	https://www.technorizen.com/public/public/html/web/images/banner5.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/banner5.png	(from https://www.technorizen.com/public/)
10:18:19	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:19%20GMT	https://www.technorizen.com/public/public/html/web/images/banner6.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/banner6.png	(from https://www.technorizen.com/public/)
10:18:20	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:20%20GMT	https://www.technorizen.com/public/public/html/web/images/banner7.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/banner7.webp	(from https://www.technorizen.com/public/)
10:18:21	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:21%20GMT	https://www.technorizen.com/public/public/html/web/images/innovations.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/innovations.webp	(from https://www.technorizen.com/public/)
10:18:21	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:21%20GMT	https://www.technorizen.com/public/public/html/web/images/whatwedo.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/whatwedo.webp	(from https://www.technorizen.com/public/)
10:18:22	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:22%20GMT	https://www.technorizen.com/public/public/html/web/images/team2.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/team2.jpg	(from https://www.technorizen.com/public/)
10:18:23	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:23%20GMT	https://www.technorizen.com/public/public/html/web/images/analytics-shape1.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/analytics-shape1.webp	(from https://www.technorizen.com/public/)
10:18:23	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:23%20GMT	https://www.technorizen.com/public/public/html/web/images/icon3.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/icon3.webp	(from https://www.technorizen.com/public/)
10:18:24	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:24%20GMT	https://www.technorizen.com/public/public/html/web/images/icon4.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/icon4.webp	(from https://www.technorizen.com/public/)
10:18:24	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:24%20GMT	https://www.technorizen.com/public/public/html/web/images/icon5.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/icon5.webp	(from https://www.technorizen.com/public/)
10:18:25	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:25%20GMT	https://www.technorizen.com/public/public/html/web/images/1.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/1.webp	(from https://www.technorizen.com/public/)
10:18:26	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:26%20GMT	https://www.technorizen.com/public/public/html/web/images/2.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/2.webp	(from https://www.technorizen.com/public/)
10:18:26	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:26%20GMT	https://www.technorizen.com/public/public/html/web/images/3.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/3.webp	(from https://www.technorizen.com/public/)
10:18:27	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:27%20GMT	https://www.technorizen.com/public/public/html/web/images/4.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/4.webp	(from https://www.technorizen.com/public/)
10:18:27	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:27%20GMT	https://www.technorizen.com/public/public/html/web/images/6.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/6.webp	(from https://www.technorizen.com/public/)
10:18:28	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:28%20GMT	https://www.technorizen.com/public/public/html/web/images/5.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/5.webp	(from https://www.technorizen.com/public/)
10:18:29	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:29%20GMT	https://www.technorizen.com/public/public/html/web/images/image-4.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/image-4.png	(from https://www.technorizen.com/public/)
10:18:29	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:29%20GMT	https://www.technorizen.com/public/public/html/web/images/image-3.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/image-3.png	(from https://www.technorizen.com/public/)
10:18:30	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:30%20GMT	https://www.technorizen.com/public/public/html/web/images/image-6.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/image-6.png	(from https://www.technorizen.com/public/)
10:18:31	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:31%20GMT	https://www.technorizen.com/public/public/html/web/images/image-8.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/image-8.png	(from https://www.technorizen.com/public/)
10:18:31	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:31%20GMT	https://www.technorizen.com/public/public/html/web/images/team1.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/team1.png	(from https://www.technorizen.com/public/)
10:18:32	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:32%20GMT	https://www.technorizen.com/public/public/html/web/images/integrations-line.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/integrations-line.webp	(from https://www.technorizen.com/public/)
10:18:33	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:32%20GMT	https://www.technorizen.com/public/public/html/web/images/vuejs.svg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/vuejs.svg	(from https://www.technorizen.com/public/)
10:18:33	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:33%20GMT	https://www.technorizen.com/public/public/html/web/images/flutter.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/flutter.webp	(from https://www.technorizen.com/public/)
10:18:34	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:34%20GMT	https://www.technorizen.com/public/public/html/web/images/wordpress.svg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/wordpress.svg	(from https://www.technorizen.com/public/)
10:18:34	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:34%20GMT	https://www.technorizen.com/public/public/html/web/images/django.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/django.webp	(from https://www.technorizen.com/public/)
10:18:35	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:35%20GMT	https://www.technorizen.com/public/public/html/web/images/Logo_C_sharp.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/Logo_C_sharp.webp	(from https://www.technorizen.com/public/)
10:18:35	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:35%20GMT	https://www.technorizen.com/public/public/html/web/images/mongo-db.svg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/mongo-db.svg	(from https://www.technorizen.com/public/)
10:18:36	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:36%20GMT	https://www.technorizen.com/public/public/html/web/images/logo.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/logo.webp	(from https://www.technorizen.com/public/)
10:18:37	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:37%20GMT	https://www.technorizen.com/public/public/html/web/images/blockchain-icon.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/blockchain-icon.png	(from https://www.technorizen.com/public/)
10:18:37	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:37%20GMT	https://www.technorizen.com/public/public/html/web/images/Node.js_logo.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/Node.js_logo.png	(from https://www.technorizen.com/public/)
10:18:38	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:38%20GMT	https://www.technorizen.com/public/public/html/web/%22https://www.raysteedsinfotech.com/images/fintechsubscribe/testimonials-bg.webp%22	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/_https_/www.raysteedsinfotech.com/images/fintechsubscribe/testimonials-bg.webp_	(from https://www.technorizen.com/public/)
10:18:39	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:39%20GMT	https://www.technorizen.com/public/public/html/web/images/google.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/google.png	(from https://www.technorizen.com/public/)
10:18:39	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:39%20GMT	https://www.technorizen.com/public/public/html/web/images/clutch.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/clutch.png	(from https://www.technorizen.com/public/)
10:18:40	7026/7026	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2004:48:40%20GMT	https://www.technorizen.com/public/public/html/web/images/goodfirms.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/public/html/web/images/goodfirms.png	(from https://www.technorizen.com/public/)
